articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
5ac61dda068401528a2a2e70,120,Reported by C. J. HUGHES and SUZANNE HAMLIN,article,Homes for Sale in Manhattan and Brooklyn,"['Real Estate and Housing (Residential)', 'Condominiums', 'Sea Gate (Brooklyn, NY)', 'Lenox Hill (Manhattan, NY)', 'Chelsea (Manhattan, NY)']",68,RealEstate,0,2018-04-05 13:00:04,Unknown,"This week’s properties are in Lenox Hill, Chelsea and Sea Gate, Brooklyn.",The New York Times,News,https://www.nytimes.com/2018/04/05/realestate/homes-for-sale-in-manhattan-and-brooklyn.html
5ac61bb6068401528a2a2e5f,1032,By ADAM NAGOURNEY,article,Unknown,[],68,National,0,2018-04-05 12:50:58,Unknown,"Thursday: A backlash against Trump emission rules, institutionalizing the homeless, more rain, and a Frank Gehry-Wolfgang Puck collaboration.",The New York Times,briefing,https://www.nytimes.com/2018/04/05/us/california-today-gavin-newsom-housing.html
5ac5f3a6068401528a2a2d22,1118,By JONATHAN WOLFE,article,Unknown,['New York City'],68,Metro,0,2018-04-05 10:00:04,Unknown,"Thursday: In the middle of a snow sandwich, celebrating women in film, and bus and bike news.",The New York Times,briefing,https://www.nytimes.com/2018/04/05/nyregion/new-york-today-more-snow-on-the-way.html
5ac5f3a4068401528a2a2d20,945,"By TIM LAHEY, M.D",article,A Harder Death for People With Intellectual Disabilities,"['Intellectual Disabilities', 'Death and Dying']",66,Well,0,2018-04-05 10:00:01,Live,A law meant to protect patients like mine was probably making him suffer more.,The New York Times,News,https://www.nytimes.com/2018/04/05/well/live/end-of-life-intellectual-disabilities.html
5ac5f023068401528a2a2d02,2479,By THOMAS B. EDSALL,article,The Contract With Authoritarianism,"['United States Politics and Government', 'Voting and Voters', 'Trump, Donald J', 'Polls and Public Opinion', 'Republican Party', 'Democratic Party', 'Liberalism (US Politics)', 'Conservatism (US Politics)']",68,OpEd,0,2018-04-05 09:45:05,Unknown,The political divide in the United States now separates people by how open or closed their minds are.,The New York Times,Op-Ed,https://www.nytimes.com/2018/04/05/opinion/trump-authoritarianism-republicans-contract.html
5ac5eca0068401528a2a2ce0,703,By CHARLES M. BLOW,article,"Trump, Driven by Fear","['United States Politics and Government', 'Trump, Donald J']",68,OpEd,0,2018-04-05 09:30:05,Unknown,"This is no way to run a country, unless your intention is to run it into the ground.",The New York Times,Op-Ed,https://www.nytimes.com/2018/04/05/opinion/trump-driven-by-fear.html
5ac5e776068401528a2a2cc3,1121,By LUIS FERRÉ-SADURNÍ,article,"A Tiny Elevator, Haunting Thoughts","['Avitto, Prince Joshua', 'Capers, Mikayla', 'St Hubert, Daniel', 'East New York (Brooklyn, NY)', 'Murders, Attempted Murders and Homicides', 'Elevators and Escalators', 'Public and Subsidized Housing', 'Cameras', 'Security and Warning Systems', 'Housing Authority (NYC)', 'Brooklyn (NYC)']",68,Metro,19,2018-04-05 09:08:03,Unknown,"A 6-year-old boy was stabbed to death in an elevator in a housing project in East New York. Years later, the scene still sends chills through residents.",The New York Times,News,https://www.nytimes.com/2018/04/05/nyregion/elevator-murder-brooklyn.html
5ac5e5bc068401528a2a2cb6,1671,By ROBIN POGREBIN,article,"‘Oh, God, You, Too?’ More Women Accuse Architect of Misconduct","['Meier, Richard', 'Architecture', 'Sexual Harassment', '#MeToo Movement', 'Bruckner, Karin', 'Delgado, Eileen', 'Lee, Liz', 'Nathanson, Lucy']",68,Culture,24,2018-04-05 09:00:35,Art & Design,"More women have accused the famous architect of sexual misconduct, and they say the firm seemed powerless to stop his behavior.",The New York Times,News,https://www.nytimes.com/2018/04/05/arts/design/richard-meier-sexual-misconduct-allegations.html
5ac5e5b9068401528a2a2cb3,861,By JOYCE COHEN,article,Finding a Place (and a Decent Kitchen) to Call Her Own,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Upper East Side (Manhattan, NY)']",67,RealEstate,12,2018-04-05 09:00:30,Unknown,Haoran Yang was happy to sacrifice building amenities to get a no-frills one-bedroom with more space.,The New York Times,News,https://www.nytimes.com/2018/04/05/realestate/finding-a-place-and-a-decent-kitchen-to-call-her-own.html
5ac5e5b3068401528a2a2cb0,1348,By ERIC SCHMITT,article,Pentagon Wades Deeper  Into Detainee Operations Run by Kurds in Syria,"['United States Defense and Military Forces', 'Terrorism', 'Detainees', 'Kurds', 'United States Politics and Government', 'United States International Relations', 'Defense Department', 'Islamic State in Iraq and Syria (ISIS)', 'Syria', 'Iraq']",68,Washington,11,2018-04-05 09:00:25,Middle East,"The United States military is spending about $1 million to secure several makeshift detention camps for Islamic State prisoners, broadening its involvement in operations it had sought to avoid.",The New York Times,News,https://www.nytimes.com/2018/04/05/world/middleeast/pentagon-detainees-syria-islamic-state.html
5ac5e5b2068401528a2a2caf,2080,By ERICA L. GREEN,article,Recovery Plan,"['Colleges and Universities', 'Education', 'Admissions Standards', 'Edinboro University of Pennsylvania', 'Northeastern University']",66,SpecialSections,4,2018-04-05 09:00:23,Learning,"Many colleges and universities are facing a gloomy picture, painted by polls, politics and population shifts that are forcing an overhaul of campuses across the country.",The New York Times,News,https://www.nytimes.com/2018/04/05/education/learning/colleges-adapt-changing-students.html
5ac5e5af068401528a2a2cad,1236,By CHARLIE SAVAGE,article,A Mueller Weakness Becomes a Strength,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Special Prosecutors (Independent Counsel)', 'United States Politics and Government', 'Politics and Government', 'Attorneys General', 'Iran-Contra Affair', 'Watergate Affair', 'Ethics and Official Misconduct', 'Federal Bureau of Investigation', 'Justice Department', 'Trump, Donald J', 'Sessions, Jefferson B III', 'Rosenstein, Rod J', 'Nixon, Richard Milhous', 'Comey, James B', 'Mueller, Robert S III', 'Fitzgerald, Patrick J', 'United States']",68,Washington,12,2018-04-05 09:00:20,Politics,"The special counsel is emphasizing his lack of independence to defend the indictment of Paul Manafort, President Trump’s former campaign chairman.",The New York Times,News,https://www.nytimes.com/2018/04/05/us/politics/mueller-manafort-russia-investigation.html
5ac5e5a5068401528a2a2c95,623,By DANI SHAPIRO,article,Life or Death,"['Books and Literature', ""O'Farrell, Maggie"", 'I Am I Am I Am: Seventeen Brushes with Death (Book)', 'Death and Dying']",66,BookReview,18,2018-04-05 09:00:11,Book Review,Maggie O’Farrell’s “I Am I Am I Am” recounts a life lived on the brink of dying.,The New York Times,Review,https://www.nytimes.com/2018/04/05/books/review/i-am-i-am-i-am-maggie-ofarrell.html
5ac5e59e068401528a2a2c8d,1425,By NEIL IRWIN,article,"In Trade War, Usual Commerce Rules May Not Apply","['International Trade and World Market', 'Customs (Tariff)', 'China', 'United States', 'Economic Conditions and Trends', 'International Relations']",68,Upshot,9,2018-04-05 09:00:06,Unknown,"There are ways to make life harder for American companies in China that need not be formal, or widely publicized.",The New York Times,News,https://www.nytimes.com/2018/04/05/upshot/us-china-trade-war-unconventional-retaliation.html
5ac5e59e068401528a2a2c8c,4402,By SUSAN DOMINUS,article,How Lisa Murkowski Mastered Trump’s Washington,"['Murkowski, Lisa', 'Murray, Patty', 'Collins, Susan M', 'Trump, Donald J', 'Arctic National Wildlife Refuge', 'Alaska']",66,Magazine,26,2018-04-05 09:00:06,Unknown,The Alaska senator is one of the few Republicans who has gone toe-to-toe with the president — and thrived.,The New York Times,News,https://www.nytimes.com/2018/04/05/magazine/how-lisa-murkowski-mastered-trumps-washington.html
5ac5e4e7068401528a2a2c83,659,By GIOVANNI RUSSONELLO,article,Mike Myers’s Dr. Evil Tells Jimmy Fallon He Was Fired From the White House,"['Fallon, Jimmy', 'The Tonight Show (TV Program)', 'Myers, Michael P (1966- )', 'Meyers, Seth', 'Kimmel, Jimmy', 'Rogen, Seth', 'Bannon, Stephen K', 'Late Night with Seth Meyers (TV Program)']",66,Culture,0,2018-04-05 08:57:10,Television,"Mike Myers brought back his Dr. Evil character from “Austin Powers.” He said that he was going to be the “secretary of evil,” but Steve Bannon took the job.",The New York Times,News,https://www.nytimes.com/2018/04/05/arts/television/dr-evil-tonight-show-mike-myers-trump.html
5ac5d8b0068401528a2a2c49,568,By NATALIE PROULX,article,Do You Need a Homework Therapist?,[],68,Learning,0,2018-04-05 08:05:00,Unknown,Do you ever feel overwhelmed by homework and studying? What strategies do you use to deal with the pressure?,The New York Times,News,https://www.nytimes.com/2018/04/05/learning/do-you-need-a-homework-therapist.html
5ac5d874068401528a2a2c44,248,By CAROLINE CROSSON GILPIN,article,Teaching Activities for: ‘Hot Springs Lower Stress in Japan’s Popular Bathing Monkeys’,[],68,Learning,0,2018-04-05 08:04:00,Unknown,Could a study on snow monkeys be helpful for humans?,The New York Times,News,https://www.nytimes.com/2018/04/05/learning/teaching-activities-for-hot-springs-lower-stress-in-japans-popular-bathing-monkeys.html
5ac5d784068401528a2a2c41,504,By KERRI MacDONALD and SELVAPRAKASH LAKSHMANAN,article,Temple Elephants Find Friends and Care at This Retreat in India,"['Elephants', 'Photography', 'International Relations', 'Lakshmanan, Selvaprakash', 'India']",68,Photo,0,2018-04-05 08:00:01,Unknown,"At an elephant rejuvenation camp in southern India, Selvaprakash Lakshmanan photographed the guests and their keepers.",The New York Times,News,https://www.nytimes.com/2018/04/05/lens/temple-elephants-find-friends-and-care-at-this-retreat-in-india.html
5ac5bbdb068401528a2a2bbc,66,By NATALIE PROULX,article,Sheep,[],68,Learning,0,2018-04-05 06:02:00,Unknown,What do you think this image is saying?,The New York Times,News,https://www.nytimes.com/2018/04/05/learning/sheep.html
5ac59f80068401528a2a2ae1,864,By JIM FARBER,article,"Dylan, St. Vincent And Others Sing  About Gay Love","['Dylan, Bob', 'Homosexuality and Bisexuality', 'Pop and Rock Music', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'American Songbook (Music Series)', 'MGM Resorts International', 'Kesha', 'Gibbard, Benjamin (1976- )']",68,Styles,4,2018-04-05 04:01:01,Unknown,"Six music artists including Mr. Dylan, Kesha and St. Vincent rerecord pop songs with a same-sex twist.",The New York Times,News,https://www.nytimes.com/2018/04/05/style/bob-dylan-sings-about-gay-love.html
5ac592ff068401528a2a2a83,222,By NICHOLAS BAKALAR,article,Safety: Marijuana and Fatal Car Crashes,"['Traffic Accidents and Safety', 'Drug Abuse and Traffic', 'Marijuana', 'Deaths (Fatalities)']",60,Well,4,2018-04-05 03:07:41,Live,An analysis of the popular 4/20 weed celebration found an increase in auto accidents after 4:20 p.m.,The New York Times,News,https://www.nytimes.com/2018/04/04/well/live/marijuana-use-tied-to-fatal-car-crashes.html
5ac59263068401528a2a2a82,1183,By MIKE HALE,article,"‘The Americans’ Season 6, Episode 2 Recap: Our People","['The Americans (TV Program)', 'Television']",68,Culture,0,2018-04-05 03:05:03,Television,Paige has seen blood on her mother’s hands before. But never quite like this.,The New York Times,Review,https://www.nytimes.com/2018/04/04/arts/television/americans-recap-tchaikovsky.html
5ac58327068401528a2a2a39,1150,By NIKITA STEWART,article,"Overlooked No More: Bessie B. Stringfield, the ‘Motorcycle Queen of Miami’","['Stringfield, Bessie B (1911/12-93)', 'Motorcycles, Motor Bikes and Motorscooters', 'Women and Girls', 'Blacks', 'Miami (Fla)', 'Biographical Information']",62,Obits,0,2018-04-05 02:00:05,Unknown,"In the 1950s, when women were relegated to housework, Stringfield revved and roared through Florida’s palm-tree-lined streets on her Harley-Davidson.",The New York Times,News,https://www.nytimes.com/2018/04/04/obituaries/overlooked-bessie-stringfield.html
5ac58323068401528a2a2a38,780,By DEB AMLEN,article,Causing a Walk-off,"['Crossword Puzzles', 'Baseball']",68,Games,0,2018-04-05 02:00:01,Unknown,David Kahn is outstanding in his field.,The New York Times,News,https://www.nytimes.com/2018/04/04/crosswords/daily-puzzle-2018-04-05.html
5ac57312068401528a2a29ef,1007,By NELLIE BOWLES and JACK NICAS,article,YouTube Complaints From Attacker Echoed Fight Over Ad Dollars,"['Online Advertising', 'Veganism', 'YouTube.com', 'Aghdam, Nasim Najafi (1979-2018)', 'Murders, Attempted Murders and Homicides']",68,Business,15,2018-04-05 00:51:27,Unknown,"Video creators, including Nasim Aghdam, have been complaining for months about YouTube’s pulling their ads. Then one of them went to company headquarters with a gun.",The New York Times,News,https://www.nytimes.com/2018/04/04/technology/youtube-attacker-demonetization.html
5ac56f2f068401528a2a29c3,840,By THE EDITORIAL BOARD,article,Mr. Trump’s Flawed Border Plan,"['Trump, Donald J', 'Border Barriers', 'Mexico', 'Illegal Immigration', 'United States Defense and Military Forces', 'Defense Department', 'Posse Comitatus Act (1878)', 'Reserves (Military)', 'Homeland Security Department', 'National Guard']",66,Editorial,26,2018-04-05 00:34:53,Unknown,The president’s decision to send National Guard troops to the nation’s southern border is rooted more in xenophobia than in facts.,The New York Times,Editorial,https://www.nytimes.com/2018/04/04/opinion/trumps-national-guard-border.html
5ac56e65068401528a2a29ae,1168,By NATALIE KITROEFF and BEN CASSELMAN,article,U.S. Risks Trapping Manufacturers in the Crossfire,"['China', 'Trump, Donald J', 'Customs (Tariff)', 'International Trade and World Market', 'Factories and Manufacturing', 'Prices (Fares, Fees and Rates)', 'United States Economy', 'United States International Relations', 'United States Politics and Government']",68,Business,1,2018-04-05 00:31:28,Economy,"If the tariffs stand, along with China’s retaliatory moves, they could damage industries that have relied on a global supply chain for their recovery.",The New York Times,News,https://www.nytimes.com/2018/04/04/business/economy/trade-impact.html
5ac7392c068401528a2a3a58,909,By MATT PHILLIPS and ALEXANDRA STEVENSON,article,U.S.-China Trade Tensions   Send Indexes Lower Again,"['International Trade and World Market', 'China', 'United States', 'Trump, Donald J']",61,Business,5,2018-04-06 09:08:57,Unknown,Investors appear to be struggling to anticipate the outcome of a tit-for-tat tariff exchange between the world’s two largest economies. Remarks by the Fed chairman indicated that the investors aren’t alone.,The New York Times,News,https://www.nytimes.com/2018/04/06/business/us-china-trade-markets.html
5ac7374c068401528a2a3a44,2242,By KIM VELSEY,article,Letting Go of a Family Homestead,"['Real Estate and Housing (Residential)', 'Historic Buildings and Sites', 'Families and Family Life', 'Greenpoint (Brooklyn, NY)', 'Windsor Terrace (Brooklyn, NY)', 'Kennebunk (Me)', 'East Hampton (NY)']",68,RealEstate,1,2018-04-06 09:00:57,Unknown,"Homes that get passed from generation to generation are increasingly rare, as children grow up, move away and can no longer afford the properties.",The New York Times,News,https://www.nytimes.com/2018/04/06/realestate/selling-family-homestead.html
